Script started on Sun Nov 30 13:31:39 2014
[?1034hpoot:~/data-poi/data->exitminiterm.py -b 38400 /dev/tty.Poi_1-RNI-SPP
Traceback (most recent call last):
  File "/usr/local/bin/miniterm.py", line 694, in <module>
    main()
  File "/usr/local/bin/miniterm.py", line 649, in main
    repr_mode=options.repr_mode,
  File "/usr/local/bin/miniterm.py", line 171, in __init__
    self.serial = serial.serial_for_url(port, baudrate, parity=parity, rtscts=rtscts, xonxoff=xonxoff, timeout=1)
  File "/Library/Python/2.7/site-packages/serial/__init__.py", line 78, in serial_for_url
    instance.open()
  File "/Library/Python/2.7/site-packages/serial/serialposix.py", line 289, in open
    self.fd = os.open(self.portstr, os.O_RDWR|os.O_NOCTTY|os.O_NONBLOCK)
OSError: [Errno 16] Resource busy: '/dev/tty.Poi_1-RNI-SPP'
poot:~/data-poi/data->miniterm.py -b 38400 /dev/tty.Poi_1-RNI-SPP
--- Miniterm on /dev/tty.Poi_1-RNI-SPP: 38400,8,N,1 ---
--- Quit: Ctrl+]  |  Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
-75.58,-19.07,-132.58
-74.50,-18.77,-132.88
-73.37,-18.51,-133.04
-72.13,-18.29,-133.06
-70.77,-18.10,-132.96
-69.27,-17.96,-132.76
-67.59,-17.85,-132.48
-65.71,-17.77,-132.16
-63.67,-17.69,-131.83
-61.53,-17.62,-131.50
-59.39,-17.55,-131.16
-57.33,-17.48,-130.81
-55.30,-17.32,-130.57
-53.69,-17.33,-130.12
-52.02,-17.42,-129.50
-50.42,-17.62,-128.74
-48.83,-17.98,-127.81
-47.22,-18.51,-126.71
-45.56,-19.21,-125.46
-43.88,-20.07,-124.08
-42.23,-21.05,-122.62
-40.63,-22.13,-121.10
-39.17,-23.28,-119.52
-37.92,-24.49,-117.92
-36.95,-25.69,-116.30
-36.33,-26.86,-114.70
-36.10,-27.98,-113.10
-36.25,-29.02,-111.53
-36.71,-30.01,-109.96
-37.36,-30.92,-108.39
-38.10,-31.75,-106.85
-38.84,-32.52,-105.35
-39.50,-33.21,-103.89
-39.82,-33.74,-102.58
-40.05,-34.17,-101.43
-40.52,-34.65,-100.24
-41.18,-35.19,-98.86
-42.01,-35.75,-97.43
-43.08,-36.38,-95.85
-44.39,-37.12,-94.09
-45.96,-37.93,-92.13
-47.80,-38.82,-89.93
-49.95,-39.72,-87.50
-52.41,-40.61,-84.89
-55.19,-41.45,-82.09
-58.22,-42.21,-79.12
-61.26,-42.87,-75.98
-64.04,-43.36,-73.10
-66.90,-43.73,-70.28
-69.97,-44.00,-67.21
-72.84,-44.11,-64.32
-75.48,-44.07,-61.68
-77.86,-43.90,-59.38
-80.00,-43.62,-57.42
-81.87,-43.25,-55.85
-83.49,-42.83,-54.66
-84.86,-42.35,-53.83
-86.01,-41.85,-53.33
-86.97,-41.34,-53.10
-87.82,-40.83,-53.07
-88.63,-40.32,-53.18
-89.47,-39.81,-53.37
-90.39,-39.29,-53.60
-91.42,-38.78,-53.81
-92.60,-38.26,-53.93
-93.94,-37.73,-53.98
-95.46,-37.19,-53.96
-97.17,-36.64,-53.90
-99.06,-36.08,-53.83
-101.09,-35.49,-53.76
-103.22,-34.89,-53.65
-105.35,-34.22,-53.36
-107.16,-33.64,-53.18
-109.01,-32.98,-52.92
-110.75,-32.26,-52.51
-112.17,-31.66,-52.27
-113.67,-30.99,-52.00
-115.17,-30.30,-51.71
-116.73,-29.59,-51.41
-118.50,-28.78,-50.98
-120.10,-28.12,-50.74
-122.04,-27.39,-50.53
-124.05,-26.69,-50.41
-126.04,-26.04,-50.42
-127.95,-25.50,-50.61
-129.71,-25.09,-50.99
-131.29,-24.87,-51.60
-132.82,-24.76,-52.35
-134.08,-24.81,-53.18
-135.12,-25.09,-54.21
-136.11,-25.57,-55.52
-136.91,-26.18,-56.95
-137.49,-26.90,-58.47
-137.82,-27.73,-60.08
-137.90,-28.62,-61.76
-137.72,-29.55,-63.47
-137.23,-30.45,-65.16
-136.45,-31.30,-66.83
-135.42,-32.12,-68.50
-134.17,-32.94,-70.20
-132.76,-33.74,-71.96
-131.38,-34.50,-73.77
-129.97,-35.23,-75.49
-128.44,-36.01,-77.51
-127.07,-36.75,-79.59
-125.90,-37.43,-81.69
-125.15,-38.00,-83.75
-124.68,-38.41,-85.50
-124.23,-38.74,-87.13
-123.89,-38.95,-88.72
-123.57,-39.03,-90.09
-123.20,-39.01,-91.25
-122.71,-38.91,-92.25
-122.07,-38.75,-93.11
-121.27,-38.56,-93.89
-120.44,-38.36,-94.68
-119.46,-38.20,-95.39
-118.33,-38.10,-96.41
-117.13,-38.08,-97.46
-115.65,-38.15,-98.94
-114.05,-38.29,-100.70
-112.26,-38.47,-102.71
-110.27,-38.66,-104.93
-107.99,-38.84,-107.30
-105.38,-39.00,-109.82
-102.43,-39.10,-112.41
-99.25,-39.10,-115.00
-95.98,-39.00,-117.46
-92.68,-38.78,-119.77
-89.48,-38.45,-121.86
-86.54,-38.04,-123.62
-83.98,-37.58,-125.02
-81.81,-37.08,-126.02
-79.99,-36.61,-126.59
-78.37,-36.16,-126.79
-76.79,-35.76,-126.73
-75.16,-35.41,-126.48
-73.43,-35.09,-126.15
-71.64,-34.79,-125.79
-69.86,-34.49,-125.40
-68.23,-34.20,-124.97
-66.80,-33.86,-124.62
-65.90,-33.62,-124.07
-65.26,-33.38,-123.36
-64.88,-33.14,-122.59
-64.61,-32.91,-121.83
-64.29,-32.65,-121.16
-63.74,-32.34,-120.65
-62.80,-31.97,-120.35
-61.42,-31.52,-120.30
-59.56,-30.99,-120.48
-57.33,-30.39,-120.78
-54.93,-29.74,-121.12
-52.58,-29.08,-121.43
-50.49,-28.47,-121.57
-48.78,-27.98,-121.48
-47.50,-27.64,-121.14
-46.64,-27.48,-120.54
-46.15,-27.55,-119.64
-45.92,-27.82,-118.47
-45.79,-28.24,-117.12
-45.48,-28.67,-115.74
-45.17,-29.12,-114.42
-45.02,-29.71,-112.97
-44.91,-30.42,-111.28
-44.89,-31.15,-109.54
-45.00,-31.87,-107.78
-45.23,-32.54,-106.05
-45.60,-33.14,-104.36
-46.09,-33.64,-102.74
-46.65,-34.02,-101.24
-47.26,-34.27,-99.88
-47.84,-34.43,-98.65
-48.37,-34.53,-97.49
-48.80,-34.61,-96.37
-49.14,-34.68,-95.27
-49.21,-34.72,-94.18
-49.27,-34.81,-93.15
-49.55,-34.98,-92.02
-50.00,-35.25,-90.62
-50.65,-35.58,-89.07
-51.58,-35.98,-87.37
-52.82,-36.43,-85.50
-54.37,-36.89,-83.50
-56.20,-37.33,-81.39
-58.27,-37.73,-79.21
-60.51,-38.07,-76.98
-62.83,-38.33,-74.75
-65.20,-38.53,-72.48
-67.52,-38.65,-70.23
-69.78,-38.71,-68.00
-71.98,-38.69,-65.83
-74.14,-38.60,-63.71
-76.26,-38.44,-61.67
-78.32,-38.20,-59.79
-80.31,-37.89,-58.12
-82.23,-37.52,-56.64
-84.12,-37.10,-55.33
-86.00,-36.65,-54.13
-87.89,-36.17,-52.98
-89.79,-35.66,-51.85
-91.66,-35.11,-50.56
-93.35,-34.61,-49.47
-95.20,-34.02,-48.18
-97.05,-33.39,-46.80
-98.92,-32.71,-45.34
-100.84,-31.99,-43.86
-102.83,-31.23,-42.41
-104.87,-30.43,-41.04
-106.95,-29.62,-39.83
-109.05,-28.83,-38.83
-111.12,-28.08,-38.09
-113.12,-27.39,-37.62
-114.97,-26.79,-37.41
-116.61,-26.27,-37.45
-118.04,-25.85,-37.69
-119.29,-25.54,-38.12
-120.42,-25.33,-38.73
-121.50,-25.24,-39.54
-122.59,-25.27,-40.52
-123.75,-25.40,-41.64
-125.01,-25.59,-42.86
-126.38,-25.85,-44.15
-127.87,-26.14,-45.49
-129.48,-26.46,-46.84
-131.28,-26.67,-48.06
-132.78,-26.96,-49.22
-134.36,-27.25,-50.46
-135.80,-27.54,-51.66
-137.05,-27.88,-52.88
-138.12,-28.30,-54.14
-139.00,-28.82,-55.47
-139.67,-29.46,-56.88
-140.12,-30.16,-58.34
-140.33,-30.94,-59.87
-140.33,-31.79,-61.47
-140.15,-32.70,-63.14
-139.80,-33.66,-64.89
-139.33,-34.62,-66.67
-138.71,-35.58,-68.49
-138.12,-36.49,-70.33
-137.33,-37.36,-72.06
-136.32,-38.34,-74.07
-135.18,-39.32,-76.18
-133.91,-40.31,-78.39
-132.52,-41.30,-80.71
-131.04,-42.27,-83.15
-129.51,-43.20,-85.71
-127.93,-44.10,-88.35
-126.27,-44.95,-91.10
-124.46,-45.75,-93.96
-122.61,-46.51,-96.95
-120.66,-47.13,-99.65
-118.30,-47.75,-102.73
-115.76,-48.25,-105.84
-113.07,-48.64,-108.88
-110.31,-48.90,-111.80
-107.53,-49.03,-114.55
-104.81,-49.03,-117.12
-102.19,-48.94,-119.51
-99.71,-48.75,-121.76
-97.38,-48.49,-123.88
-95.15,-48.17,-125.89
-93.00,-47.80,-127.81
-90.85,-47.38,-129.61
-88.63,-46.93,-131.31
-86.29,-46.45,-132.89
-83.83,-45.95,-134.33
-81.31,-45.43,-135.61
-78.83,-44.89,-136.67
-76.42,-44.34,-137.55
-74.14,-43.79,-138.23
-71.99,-43.25,-138.77
-69.98,-42.70,-139.16
-68.11,-42.18,-139.41
-66.37,-41.68,-139.53
-64.75,-41.20,-139.53
-63.12,-40.66,-139.66
-61.72,-40.27,-139.55
-60.13,-39.85,-139.37
-58.50,-39.46,-139.14
-56.87,-39.09,-138.83
-55.16,-38.65,-138.64
-53.70,-38.27,-138.40
-52.44,-38.04,-137.92
-51.16,-37.84,-137.26
-49.99,-37.72,-136.46
-48.91,-37.68,-135.52
-47.86,-37.73,-134.48
-46.66,-37.72,-133.51
-45.68,-37.87,-132.45
-44.57,-38.10,-131.21
-43.39,-38.26,-130.03
-42.61,-38.55,-128.80
-41.96,-38.93,-127.34
-41.56,-39.35,-125.79
-41.38,-39.82,-124.18
-41.38,-40.35,-122.47
-41.52,-40.91,-120.69
-41.77,-41.48,-118.84
-42.08,-42.06,-116.95
-42.46,-42.63,-115.03
-42.71,-43.13,-113.15
-43.01,-43.59,-111.39
-43.56,-44.15,-109.48
-44.29,-44.79,-107.25
-45.14,-45.46,-104.90
-46.10,-46.13,-102.44
-47.19,-46.78,-99.89
-48.37,-47.36,-97.35
-49.69,-47.88,-94.78
-51.13,-48.32,-92.22
-52.69,-48.65,-89.71
-54.39,-48.88,-87.25
-56.24,-49.00,-84.85
-58.24,-49.04,-82.51
-60.42,-48.98,-80.21
-62.69,-48.85,-77.97
-64.99,-48.64,-75.79
-67.21,-48.36,-73.70
-69.26,-48.02,-71.71
-71.08,-47.62,-69.85
-72.65,-47.16,-68.16
-73.91,-46.66,-66.56
-75.04,-46.18,-65.29
-76.25,-45.62,-63.97
-77.48,-45.03,-62.70
-78.79,-44.43,-61.45
-80.22,-43.81,-60.22
-81.74,-43.15,-59.02
-83.31,-42.48,-57.87
-84.90,-41.77,-56.78
-86.49,-41.05,-55.75
-88.08,-40.30,-54.80
-89.65,-39.53,-53.92
-91.25,-38.75,-53.11
-92.86,-37.94,-52.32
-94.49,-37.12,-51.52
-96.10,-36.28,-50.66
-97.69,-35.39,-49.53
-99.08,-34.58,-48.57
-100.58,-33.65,-47.41
-102.00,-32.68,-46.22
-103.33,-31.65,-44.89
-104.44,-30.71,-43.74
-105.47,-29.82,-42.80
-106.58,-28.84,-41.91
-107.72,-27.91,-41.24
-108.95,-27.02,-40.81
-110.26,-26.21,-40.65
-111.58,-25.48,-40.79
-112.84,-24.84,-41.19
-114.00,-24.29,-41.80
-115.03,-23.83,-42.61
-115.96,-23.46,-43.61
-116.81,-23.18,-44.76
-117.56,-22.97,-46.03
-118.21,-22.83,-47.40
-118.81,-22.73,-48.84
-119.44,-22.67,-50.33
-120.11,-22.68,-51.92
-120.89,-22.76,-53.64
-121.84,-22.93,-55.48
-122.96,-23.16,-57.42
-124.24,-23.46,-59.45
-125.60,-23.83,-61.55
-126.93,-24.25,-63.71
-128.11,-24.73,-65.88
-129.09,-25.23,-68.04
-129.85,-25.73,-70.15
-130.42,-26.23,-72.23
-130.84,-26.74,-74.28
-131.33,-27.17,-76.27
-131.69,-27.55,-78.01
-131.96,-27.90,-79.70
-131.98,-28.23,-81.37
-131.90,-28.54,-83.15
-131.69,-28.80,-84.87
-131.49,-29.01,-86.55
-131.00,-29.19,-88.02
-130.22,-29.37,-89.64
-129.15,-29.55,-91.27
-127.79,-29.73,-92.94
-126.17,-29.93,-94.66
-124.34,-30.12,-96.43
-122.38,-30.31,-98.28
-120.35,-30.47,-100.20
-118.23,-30.63,-102.28
-116.08,-30.80,-104.51
-113.89,-30.97,-106.92
-111.66,-31.11,-109.51
-109.38,-31.22,-112.24
-107.05,-31.25,-115.03
-104.70,-31.18,-117.82
-102.33,-31.00,-120.54
-100.07,-30.73,-123.28
-98.07,-30.37,-125.42
-96.05,-29.86,-127.51
-94.29,-29.28,-129.29
-92.80,-28.61,-130.75
-91.61,-27.89,-131.89
-90.68,-27.13,-132.74
-89.97,-26.35,-133.35
-89.40,-25.56,-133.77
-88.86,-24.77,-134.07
-88.26,-23.99,-134.26
-87.51,-23.23,-134.37
-86.61,-22.48,-134.36
-85.53,-21.75,-134.24
-84.29,-21.04,-133.96
-82.92,-20.36,-133.51
-81.42,-19.71,-132.92
-79.84,-19.09,-132.22
-78.21,-18.50,-131.42
-76.56,-17.94,-130.53
-74.97,-17.40,-129.57
-73.41,-16.84,-128.74
-72.16,-16.41,-127.78
-70.91,-15.94,-126.68
-69.81,-15.49,-125.56
-68.80,-15.08,-124.36
-67.86,-14.73,-123.09
-66.93,-14.43,-121.70
-65.87,-14.11,-120.37
-64.89,-13.88,-119.09
-63.95,-13.70,-117.80
-63.18,-13.61,-116.38
-62.48,-13.50,-114.78
-62.01,-13.39,-113.18
-61.82,-13.27,-111.59
-61.86,-13.14,-109.98
-62.05,-13.04,-108.30
-62.29,-12.99,-106.55
-62.45,-13.02,-104.64
-62.46,-13.14,-102.58
-62.32,-13.33,-100.39
-62.07,-13.59,-98.11
-61.80,-13.87,-95.82
-61.57,-14.17,-93.48
-61.48,-14.50,-91.06
-61.56,-14.84,-88.61
-61.87,-15.21,-86.05
-62.46,-15.60,-83.41
-63.34,-15.97,-80.69
-64.48,-16.31,-77.93
-65.79,-16.59,-75.17
-67.20,-16.78,-72.46
-68.61,-16.86,-69.89
-69.89,-16.81,-67.52
-70.99,-16.66,-65.39
-71.89,-16.38,-63.56
-72.59,-15.99,-62.08
-73.12,-15.51,-60.92
-73.40,-14.97,-59.97
-73.54,-14.45,-59.31
-73.63,-13.88,-58.85
-73.62,-13.23,-58.46
-73.49,-12.59,-58.11
-73.31,-11.96,-57.73
-73.12,-11.34,-57.31
-73.02,-10.73,-56.88
-73.08,-10.11,-56.45
-73.38,-9.47,-56.07
-73.93,-8.81,-55.76
-74.69,-8.12,-55.52
-75.64,-7.40,-55.35
-76.72,-6.66,-55.27
-77.90,-5.90,-55.22
-79.15,-5.14,-55.19
-80.46,-4.38,-55.15
-81.80,-3.62,-55.07
-83.20,-2.86,-54.95
-84.63,-2.10,-54.79
-86.09,-1.33,-54.48
-87.43,-0.64,-54.17
-88.84,0.05,-53.98
-90.48,0.84,-53.59
-91.98,1.55,-53.36
-93.72,2.38,-52.92
-95.30,3.10,-52.65
-97.08,3.93,-52.33
-98.90,4.77,-52.02
-100.74,5.59,-51.80
-102.61,6.42,-51.67
-104.49,7.22,-51.69
-106.39,7.97,-51.90
-108.30,8.63,-52.38
-110.22,9.16,-53.14
-112.10,9.56,-54.23
-113.86,9.79,-55.60
-115.45,9.85,-57.24
-116.80,9.76,-59.09
-117.86,9.52,-61.12
-118.59,9.17,-63.24
-119.00,8.77,-65.40
-119.10,8.36,-67.52
-118.92,8.00,-69.54
-118.54,7.70,-71.42
-118.06,7.49,-73.17
-117.59,7.33,-74.81
-117.23,7.23,-76.38
-117.08,7.17,-77.89
-117.24,7.15,-79.36
-117.72,7.15,-80.83
-118.53,7.14,-82.31
-119.63,7.11,-83.81
-120.95,7.03,-85.38
-122.40,6.87,-87.00
-123.85,6.67,-88.64
-125.24,6.43,-90.30
-126.47,6.16,-91.92
-127.50,5.90,-93.49
-128.29,5.66,-94.97
-128.83,5.47,-96.35
-129.15,5.33,-97.65
-129.28,5.21,-98.90
-129.23,5.07,-100.16
-129.01,4.90,-101.46
-128.62,4.68,-102.81
-128.05,4.39,-104.24
-127.30,4.03,-105.76
-126.37,3.63,-107.35
-125.24,3.21,-109.01
-123.96,2.81,-110.67
-122.56,2.47,-112.29
-121.07,2.20,-113.88
-119.69,1.96,-115.52
-118.33,1.85,-116.83
-116.83,1.80,-118.24
-115.37,1.82,-119.60
-113.93,1.88,-120.94
-112.49,2.00,-122.21
-111.06,2.18,-123.39
-109.71,2.40,-124.61
-108.41,2.70,-125.43
-106.91,3.13,-126.13
-105.38,3.65,-126.56
-103.81,4.25,-126.76
-102.25,4.90,-126.77
-100.70,5.58,-126.63
-99.19,6.27,-126.40
-97.83,6.94,-126.30
-96.63,7.55,-126.09
-95.41,8.21,-126.00
-94.33,8.86,-126.11
-93.38,9.50,-126.37
-92.56,10.14,-126.72
-91.81,10.80,-127.11
-91.08,11.46,-127.44
-90.31,12.13,-127.65
-89.43,12.80,-127.66
-88.41,13.46,-127.44
-87.24,14.10,-126.96
-85.88,14.72,-126.23
-84.35,15.32,-125.27
-82.66,15.86,-124.08
-80.87,16.36,-122.74
-79.02,16.81,-121.28
-77.17,17.21,-119.73
-75.37,17.56,-118.11
-73.70,17.86,-116.40
-72.19,18.10,-114.60
-70.84,18.28,-112.68
-69.59,18.37,-110.61
-68.44,18.41,-108.46
-67.38,18.40,-106.29
-66.37,18.36,-104.14
-65.41,18.32,-102.08
-64.47,18.30,-100.14
-63.54,18.29,-98.31
-62.61,18.28,-96.57
-61.67,18.24,-94.84
-60.73,18.16,-93.08
-59.83,18.03,-91.28
-59.00,17.85,-89.42
-58.27,17.61,-87.50
-57.67,17.33,-85.55
-57.22,17.01,-83.54
-56.82,16.68,-81.52
-56.73,16.37,-79.72
-56.83,16.04,-77.71
-57.15,15.75,-75.76
-57.68,15.51,-73.87
-58.43,15.35,-72.07
-59.37,15.25,-70.36
-60.46,15.24,-68.73
-61.60,15.28,-67.18
-62.58,15.33,-65.59
-63.45,15.42,-64.24
-64.22,15.54,-62.76
-64.74,15.65,-61.29
-65.02,15.78,-59.86
-65.06,15.90,-58.47
-64.89,16.04,-57.15
-64.58,16.18,-55.89
-64.17,16.34,-54.70
-63.63,16.48,-53.48
-63.23,16.66,-52.57
-62.85,16.90,-51.66
-62.60,17.19,-50.87
-62.50,17.55,-50.23
-62.61,17.99,-49.74
-62.95,18.48,-49.38
-63.55,19.03,-49.11
-64.42,19.63,-48.92
-65.57,20.26,-48.80
-67.02,20.91,-48.72
-68.80,21.59,-48.65
-70.92,22.28,-48.60
-73.34,22.99,-48.57
-76.03,23.72,-48.57
-78.89,24.48,-48.62
-81.84,25.24,-48.73
-84.83,26.02,-48.92
-87.76,26.78,-49.18
-90.55,27.53,-49.48
-93.12,28.27,-49.81
-95.43,28.97,-50.17
-97.51,29.64,-50.63
-99.38,30.27,-51.20
-101.08,30.85,-51.92
-102.67,31.37,-52.84
-104.21,31.82,-53.98
-105.74,32.17,-55.39
-107.29,32.41,-57.07
-108.86,32.55,-58.98
-110.54,32.66,-60.92
-111.93,32.65,-62.81
-113.47,32.59,-64.95
-114.94,32.50,-67.03
-116.34,32.43,-68.97
-117.69,32.38,-70.77
-118.95,32.37,-72.44
-120.12,32.39,-73.99
-121.22,32.41,-75.48
-122.26,32.40,-76.99
-123.25,32.35,-78.51
-124.23,32.24,-80.09
-125.25,32.03,-81.78
-126.33,31.70,-83.59
-127.47,31.26,-85.52
-128.70,30.71,-87.53
-130.01,30.09,-89.59
-131.32,29.41,-91.64
-132.62,28.70,-93.67
-133.89,27.96,-95.66
-135.12,27.19,-97.62
-136.26,26.41,-99.52
-137.28,25.61,-101.38
-138.15,24.79,-103.21
-138.82,23.98,-104.98
-139.25,23.19,-106.68
-139.41,22.45,-108.30
-139.31,21.77,-109.83
-138.94,21.19,-111.27
-138.30,20.70,-112.62
-137.61,20.22,-113.98
-136.60,19.89,-115.08
-135.27,19.54,-116.28
-133.71,19.20,-117.51
-131.96,18.86,-118.77
-130.04,18.51,-120.06
-127.98,18.20,-121.36
-125.80,17.98,-122.63
-123.54,17.88,-123.78
-121.27,17.93,-124.79
-118.98,18.14,-125.58
-116.73,18.52,-126.13
-114.55,19.04,-126.42
-112.52,19.68,-126.48
-110.68,20.40,-126.36
-109.01,21.18,-126.09
-107.56,21.96,-125.79
-106.30,22.73,-125.50
-105.23,23.47,-125.31
-104.31,24.19,-125.18
-103.50,24.90,-125.08
-102.77,25.61,-124.97
-102.05,26.33,-124.81
-101.26,27.06,-124.57
-100.35,27.78,-124.26
-99.28,28.49,-123.93
-98.02,29.18,-123.61
-96.49,29.83,-123.31
-94.68,30.45,-123.06
-92.62,31.04,-122.84
-90.27,31.62,-122.55
-87.68,32.18,-122.13
-84.90,32.72,-121.48
-81.98,33.21,-120.52
-78.99,33.64,-119.21
-76.02,33.98,-117.54
-73.13,34.22,-115.57
-70.37,34.35,-113.38
-67.80,34.38,-111.07
-65.45,34.32,-108.73
-63.27,34.21,-106.41
-61.26,34.06,-104.18
-59.44,33.91,-102.08
-57.77,33.76,-100.09
-56.27,33.61,-98.20
-54.94,33.45,-96.37
-53.78,33.25,-94.54
-52.67,33.02,-92.70
-51.83,32.76,-90.98
-51.24,32.39,-89.13
-50.74,31.88,-86.94
-50.39,31.28,-84.66
-50.20,30.65,-82.36
-50.16,30.02,-80.09
-50.26,29.45,-77.91
-50.48,28.99,-75.89
-50.84,28.67,-74.08
-51.34,28.52,-72.50
-51.91,28.46,-71.07
-52.54,28.45,-69.70
-53.18,28.46,-68.34
-53.72,28.40,-66.87
-54.06,28.24,-65.25
-54.16,27.95,-63.44
-54.02,27.58,-61.52
-53.71,27.16,-59.57
-53.26,26.71,-57.60
-52.72,26.26,-55.72
-52.19,25.89,-53.97
-51.73,25.61,-52.41
-51.37,25.44,-51.02
-51.17,25.38,-49.82
-51.17,25.41,-48.75
-51.37,25.53,-47.81
-51.79,25.74,-46.97
-52.43,26.05,-46.26
-53.33,26.45,-45.68
-54.51,26.95,-45.23
-55.93,27.55,-44.94
-57.59,28.25,-44.80
-59.49,29.02,-44.81
-61.59,29.84,-44.95
-63.86,30.70,-45.19
-66.28,31.59,-45.52
-68.79,32.47,-45.91
-71.31,33.34,-46.31
-73.76,34.18,-46.68
-76.00,34.98,-46.98
-77.97,35.74,-47.20
-79.69,36.48,-47.37
-81.21,37.20,-47.55
-82.56,37.90,-47.79
-83.81,38.60,-48.11
-85.08,39.30,-48.61
-86.45,39.98,-49.31
-87.97,40.66,-50.19
-89.62,41.32,-51.18
-91.40,41.97,-52.25
-93.26,42.60,-53.38
-95.15,43.20,-54.55
-97.07,43.78,-55.78
-98.93,44.32,-57.05
-100.71,44.83,-58.39
-102.36,45.30,-59.80
-103.84,45.74,-61.23
-105.12,46.16,-62.64
-106.21,46.54,-64.02
-107.20,46.89,-65.47
-108.16,47.19,-67.06
-109.33,47.45,-68.79
-110.54,47.61,-70.58
-111.85,47.64,-72.65
-113.69,47.53,-75.30
-115.91,47.28,-78.26
-118.53,46.84,-81.46
-121.49,46.23,-84.82
-124.71,45.44,-88.25
-128.06,44.49,-91.66
-131.45,43.39,-94.99
-134.73,42.18,-98.16
-137.78,40.90,-101.11
-140.54,39.58,-103.87
-142.87,38.31,-106.35
-144.71,37.14,-108.55
-145.99,36.15,-110.48
-146.69,35.38,-112.13
-146.79,34.85,-113.53
-146.31,34.55,-114.70
-145.32,34.45,-115.69
-143.89,34.51,-116.54
-142.08,34.71,-117.26
-139.99,34.99,-117.90
-137.76,35.29,-118.53
-135.52,35.58,-119.18
-133.39,35.81,-119.92
-131.46,35.98,-120.77
-129.79,36.09,-121.76
-128.37,36.15,-122.87
-127.19,36.19,-124.06
-126.22,36.25,-125.28
-125.42,36.33,-126.51
-124.74,36.47,-127.69
-124.15,36.68,-128.77
-123.60,36.97,-129.74
-123.04,37.34,-130.59
-122.47,37.76,-131.34
-121.88,38.24,-132.01
-121.24,38.76,-132.59
-120.50,39.34,-133.05
-119.62,39.97,-133.41
-118.57,40.63,-133.68
-117.30,41.33,-133.82
-115.75,42.06,-133.81
-113.96,42.83,-133.65
-111.98,43.61,-133.39
-110.00,44.33,-133.33
-108.10,45.00,-133.09
-105.96,45.72,-132.85
-103.91,46.40,-132.85
-101.97,47.04,-132.61
-99.83,47.75,-132.41
-97.80,48.40,-131.88
-95.49,49.14,-131.04
-93.04,49.88,-129.85
-90.39,50.60,-128.23
-87.44,51.29,-126.08
-84.24,51.89,-123.46
-80.88,52.38,-120.44
-77.38,52.75,-117.08
-73.88,52.99,-113.54
-70.48,53.11,-109.93
-67.36,53.15,-106.48
-64.59,53.17,-103.30
-62.22,53.21,-100.50
-60.23,53.30,-98.09
-58.61,53.48,-96.09
-57.22,53.73,-94.38
-55.99,54.01,-92.81
-54.82,54.29,-91.26
-53.57,54.48,-89.54
-52.10,54.51,-87.47
-50.36,54.32,-85.02
-48.37,53.90,-82.22
-46.25,53.29,-79.21
-44.10,52.52,-76.09
-42.07,51.65,-73.04
-40.24,50.76,-70.17
-38.69,49.95,-67.54
-37.46,49.25,-65.18
-36.55,48.68,-63.07
-35.87,48.17,-61.10
-35.36,47.70,-59.20
-34.96,47.19,-57.31
-34.65,46.62,-55.38
-34.42,45.98,-53.42
-34.32,45.34,-51.48
-34.37,44.74,-49.62
-34.56,44.22,-47.85
-34.89,43.81,-46.20
-35.34,43.52,-44.69
-35.91,43.38,-43.32
-36.51,43.29,-42.02
-37.07,43.22,-40.73
-37.61,43.11,-39.41
-38.09,42.94,-38.01
-38.48,42.68,-36.51
-38.82,42.35,-34.94
-39.02,41.89,-33.23
-39.33,41.60,-31.85
-39.71,41.35,-30.40
-40.19,41.28,-29.17
-40.82,41.45,-28.23
-41.62,41.89,-27.60
-42.57,42.56,-27.29
-43.61,43.39,-27.21
-44.74,44.36,-27.34
-45.97,45.40,-27.63
-47.26,46.45,-27.98
-48.61,47.50,-28.37
-50.00,48.53,-28.78
-51.50,49.56,-29.24
-53.17,50.61,-29.79
-55.02,51.66,-30.43
-57.03,52.71,-31.15
-59.29,53.77,-31.98
-61.79,54.81,-32.89
-64.48,55.84,-33.87
-67.32,56.81,-34.70
-70.10,57.70,-35.77
-73.44,58.68,-37.21
-76.96,59.63,-38.93
-80.63,60.55,-40.96
-84.51,61.40,-43.35
-88.63,62.17,-46.17
-93.02,62.85,-49.45
-97.51,63.39,-53.07
-102.05,63.79,-56.97
-106.57,64.05,-61.08
-110.93,64.16,-65.25
-115.05,64.14,-69.41
-118.84,64.00,-73.44
-122.18,63.81,-77.16
-125.06,63.64,-80.51
-127.45,63.52,-83.43
-129.41,63.50,-85.92
-131.02,63.57,-88.06
-132.42,63.70,-90.01
-133.67,63.88,-91.79
-134.79,64.10,-93.44
-136.11,64.34,-95.08
-137.12,64.52,-96.56
-138.42,64.61,-98.41
-139.98,64.52,-100.58
-141.87,64.18,-103.15
-144.32,63.52,-106.23
-146.25,62.70,-109.01
-148.31,61.52,-112.19
-150.14,60.13,-115.34
-151.66,58.56,-118.37
-152.87,56.87,-121.25
-153.78,55.11,-123.96
-154.35,53.35,-126.48
-154.61,51.63,-128.82
-154.61,50.01,-130.98
-154.42,48.51,-132.99
-154.29,47.06,-134.94
-153.86,46.03,-136.46
-153.28,45.14,-137.97
-152.62,44.57,-139.30
-151.90,44.30,-140.42
